TBJ_JFET  
Vin = 0.05*sen(2*PI*1000.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.700
Vgs = -0.600
Resolución de ploteo = 400.0 puntos por período

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.000905	-0.028104	 1.671510	 0.941050
 0.000908	-0.027451	 1.714024	 0.941946
 0.000910	-0.026791	 1.758078	 0.942852
 0.000913	-0.026124	 1.803723	 0.943767
 0.000915	-0.025452	 1.851012	 0.944692
 0.000918	-0.024772	 1.899999	 0.945625
 0.000920	-0.024087	 1.950741	 0.946568
 0.000923	-0.023396	 2.003297	 0.947519
 0.000925	-0.022699	 2.057724	 0.948479
 0.000928	-0.021996	 2.114087	 0.949447
 0.000930	-0.021288	 2.172446	 0.950423
 0.000933	-0.020575	 2.232867	 0.951406
 0.000935	-0.019857	 2.295418	 0.952398
 0.000938	-0.019134	 2.360165	 0.953396
 0.000940	-0.018406	 2.427179	 0.954401
 0.000943	-0.017673	 2.496531	 0.955414
 0.000945	-0.016936	 2.568297	 0.956433
 0.000948	-0.016195	 2.642550	 0.957458
 0.000950	-0.015450	 2.719367	 0.958489
 0.000953	-0.014701	 2.798828	 0.959526
 0.000955	-0.013949	 2.881013	 0.960569
 0.000958	-0.013193	 2.966003	 0.961617
 0.000960	-0.012434	 3.053883	 0.962670
 0.000963	-0.011672	 3.144738	 0.963728
 0.000965	-0.010907	 3.238655	 0.964790
 0.000968	-0.010139	 3.335722	 0.965857
 0.000970	-0.009368	 3.436028	 0.966928
 0.000973	-0.008596	 3.539666	 0.968003
 0.000975	-0.007821	 3.646727	 0.969081
 0.000978	-0.007044	 3.757305	 0.970163
 0.000980	-0.006266	 3.871494	 0.971247
 0.000983	-0.005486	 3.989392	 0.972335
 0.000985	-0.004705	 4.111093	 0.973424
 0.000988	-0.003922	 4.236697	 0.974517
 0.000990	-0.003139	 4.366300	 0.975611
 0.000993	-0.002355	 4.500002	 0.976706
 0.000995	-0.001570	 4.637902	 0.977803
 0.000998	-0.000785	 4.780099	 0.978902
 0.001000	 0.000001	 4.926692	 0.980001
 0.001003	 0.000786	 5.077781	 0.981101
 0.001005	 0.001571	 5.233465	 0.982201
 0.001008	 0.002356	 5.393841	 0.983301
 0.001010	 0.003140	 5.559008	 0.984401
 0.001013	 0.003924	 5.729061	 0.985501
 0.001015	 0.004706	 5.904097	 0.986600
 0.001018	 0.005487	 6.084208	 0.987697
 0.001020	 0.006267	 6.269488	 0.988794
 0.001023	 0.007046	 6.460026	 0.989889
 0.001025	 0.007822	 6.655909	 0.990982
 0.001028	 0.008597	 6.857223	 0.992073
 0.001030	 0.009370	 7.064049	 0.993162
 0.001033	 0.010140	 7.276467	 0.994248
 0.001035	 0.010908	 7.494551	 0.995331
 0.001038	 0.011673	 7.718372	 0.996410
 0.001040	 0.012435	 7.947997	 0.997487
 0.001043	 0.013194	 8.183488	 0.998559
 0.001045	 0.013950	 8.424900	 0.999628
 0.001048	 0.014703	 8.672287	 1.000692
 0.001050	 0.015452	 8.925692	 1.001752
 0.001053	 0.016197	 9.185154	 1.002806
 0.001055	 0.016938	 9.450707	 1.003856
 0.001058	 0.017675	 9.722374	 1.004900
 0.001060	 0.018407	 10.000173	 1.005939
 0.001063	 0.019135	 10.284113	 1.006972
 0.001065	 0.019858	 10.574194	 1.007999
 0.001068	 0.020576	 10.870408	 1.009019
 0.001070	 0.021290	 11.172739	 1.010032
 0.001073	 0.021998	 11.481158	 1.011039
 0.001075	 0.022700	 11.795629	 1.012038
 0.001078	 0.023397	 12.116102	 1.013030
 0.001080	 0.024088	 12.442519	 1.014014
 0.001083	 0.024774	 12.774811	 1.014990
 0.001085	 0.025453	 13.112892	 1.015958
 0.001088	 0.026126	 13.456670	 1.016917
 0.001090	 0.026792	 13.806037	 1.017868
 0.001093	 0.027452	 14.160875	 1.018809
 0.001095	 0.028105	 14.521049	 1.019742
 0.001098	 0.028751	 14.886411	 1.020665
 0.001100	 0.029390	 15.256804	 1.021578
 0.001103	 0.030022	 15.632052	 1.022481
 0.001105	 0.030646	 16.011967	 1.023374
 0.001108	 0.031263	 16.396347	 1.024257
 0.001110	 0.031872	 16.784971	 1.025129
 0.001113	 0.032473	 17.177612	 1.025990
 0.001115	 0.033066	 17.574022	 1.026839
 0.001118	 0.033651	 17.973938	 1.027678
 0.001120	 0.034228	 18.377085	 1.028505
 0.001123	 0.034796	 18.783171	 1.029320
 0.001125	 0.035356	 19.191893	 1.030123
 0.001128	 0.035907	 19.602930	 1.030914
 0.001130	 0.036449	 20.015949	 1.031693
 0.001133	 0.036982	 20.430601	 1.032459
 0.001135	 0.037506	 20.846527	 1.033212
 0.001138	 0.038021	 21.263348	 1.033952
 0.001140	 0.038526	 21.680679	 1.034679
 0.001143	 0.039022	 22.098124	 1.035392
 0.001145	 0.039508	 22.515266	 1.036092
 0.001148	 0.039985	 22.931681	 1.036778
 0.001150	 0.040451	 23.346937	 1.037450
 0.001153	 0.040908	 23.760593	 1.038108
 0.001155	 0.041355	 24.172188	 1.038752
 0.001158	 0.041791	 24.581266	 1.039381
 0.001160	 0.042217	 24.987354	 1.039995
 0.001163	 0.042633	 25.389977	 1.040594
 0.001165	 0.043038	 25.788654	 1.041179
 0.001168	 0.043432	 26.182892	 1.041748
 0.001170	 0.043816	 26.572203	 1.042302
 0.001173	 0.044189	 26.956097	 1.042841
 0.001175	 0.044551	 27.334064	 1.043364
 0.001178	 0.044902	 27.705618	 1.043871
 0.001180	 0.045242	 28.070261	 1.044362
 0.001183	 0.045571	 28.427494	 1.044837
 0.001185	 0.045888	 28.776825	 1.045296
 0.001188	 0.046194	 29.117765	 1.045739
 0.001190	 0.046489	 29.449833	 1.046166
 0.001193	 0.046773	 29.772552	 1.046575
 0.001195	 0.047044	 30.085443	 1.046969
 0.001198	 0.047305	 30.388060	 1.047345
 0.001200	 0.047553	 30.679943	 1.047705
 0.001203	 0.047790	 30.960655	 1.048048
 0.001205	 0.048015	 31.229769	 1.048374
 0.001208	 0.048228	 31.486868	 1.048682
 0.001210	 0.048429	 31.731562	 1.048974
 0.001213	 0.048619	 31.963459	 1.049248
 0.001215	 0.048796	 32.182205	 1.049505
 0.001218	 0.048961	 32.387440	 1.049744
 0.001220	 0.049115	 32.578850	 1.049967
 0.001223	 0.049256	 32.756115	 1.050171
 0.001225	 0.049385	 32.918957	 1.050358
 0.001228	 0.049501	 33.067104	 1.050527
 0.001230	 0.049606	 33.200321	 1.050679
 0.001233	 0.049698	 33.318382	 1.050812
